product_id,tn
20001,1372.0861232518498
20002,1082.7852562909961
20003,626.8213801523525
20004,448.6965111964713
20005,461.1671173059095
20006,423.4365722362368
20007,373.39322640202624
20008,390.141463895505
20009,537.4328534757591
20010,367.81635708331066
20011,333.7285099996554
20012,268.2506070559608
20013,436.54871940669386
20014,382.78982113422825
20015,351.2800585348807
20016,236.4248421101366
20017,263.7950361243534
20018,250.70560287186692
20019,261.6078045171014
20020,259.2547272652689
20021,216.35687118971785
20022,250.63405780471172
20023,194.12421775188471
20024,203.27563197288393
20025,183.83923855576535
20026,205.07638235237803
20027,236.81098800220576
20028,164.47417642689837
20029,169.10862288810577
20030,100.64419204306415
20031,169.14461301884668
20032,590.33366
20033,118.39799866889963
20035,140.1492682944141
20037,156.41917218576097
20038,160.0113490727852
20039,144.25700726607514
20041,118.7220679843198
20042,178.8579279542226
20043,121.37828213464928
20044,171.59407324307523
20045,125.17293142456423
20046,118.57472341582731
20047,168.80930585832243
20049,179.29183513214588
20050,114.97329424312406
20051,123.14931155996373
20052,104.30595773924783
20053,153.7543878685211
20054,140.51605288097477
20055,91.98648570583792
20056,100.48502889501567
20057,136.41181676302344
20058,110.3888338673739
20059,140.08591411159387
20061,136.47569295032457
20062,99.99855103905924
20063,128.87096698489668
20065,131.51764799212097
20066,102.45829921804516
20067,89.15515859461931
20068,114.12088655195132
20069,114.67249507921
20070,99.87716998028668
20071,101.36250768774303
20072,68.35752091238382
20073,110.5808112173457
20074,83.44576198410509
20075,116.96608961840987
20076,102.8199887224518
20077,85.66158573169115
20079,50.43147750907306
20080,84.24342560413642
20081,93.3398725229188
20082,69.65612836542678
20084,120.08947070936907
20085,178.50469957751847
20086,65.22130537927012
20087,70.64113331253742
20089,148.0608206898323
20090,73.93022836414288
20091,86.4128814220072
20092,66.69655888493178
20093,83.59448063175223
20094,92.13836023931397
20095,60.342425361795144
20096,75.97985261358089
20097,62.89926611944881
20099,60.1002397100773
20100,29.374368424678764
20101,76.5136327821372
20102,21.713064590993017
20103,74.9340878986273
20106,70.1607198977403
20107,77.80456316396506
20108,50.78680267840816
20109,54.56467474211437
20111,80.24811562385437
20112,90.37201732964466
20114,64.26065517752676
20116,91.72600984830152
20117,44.79948404912195
20118,45.00987901240809
20119,51.945573680130366
20120,63.91448085684285
20121,84.17922224686143
20122,69.75018446471111
20123,62.37287234509805
20124,50.416943079275015
20125,69.3665213678178
20126,87.2799526491329
20127,208.43745
20129,65.85596254644558
20130,112.68300026866837
20132,56.81590241309378
20133,61.63752472940517
20134,62.153975683933126
20135,94.93322035254651
20137,53.77485196935594
20138,35.181904006489674
20139,62.440751081089665
20140,62.82349878647809
20142,60.40892943039144
20143,104.33824214850301
20144,48.342559159520256
20145,58.924991792881336
