product_id,tn
20001,1169.1862094432645
20002,1088.52263873706
20003,709.5672842583924
20004,555.437795736621
20005,516.3890197403318
20006,471.15814363221557
20007,401.9231797667983
20008,438.6334197430266
20009,466.63626581457595
20010,429.9680303524209
20011,375.3143555984375
20012,281.2573879839988
20013,366.5739628339537
20014,354.5733208751964
20015,344.56832560860283
20016,264.31501812729095
20017,272.8002735845931
20018,270.7966590015206
20019,294.0544358873758
20020,258.69378132842996
20021,255.92610383229498
20022,275.0674644420885
20023,202.9623964861857
20024,188.8675604350884
20025,204.53906184187352
20026,240.32907697519516
20027,220.3347887918578
20028,241.0447037248417
20029,186.7850044704131
20030,109.85305549757129
20031,188.80879440252804
20032,590.33366
20033,125.32032838602382
20035,167.3280436473498
20037,186.47184420106913
20038,171.72036891054023
20039,121.32038063542744
20041,130.35281808643995
20042,159.4427658633389
20043,135.6210745675204
20044,175.86503573619794
20045,140.14181492212077
20046,132.9531080711023
20047,175.09438517367656
20049,154.6658308296113
20050,127.67399861825871
20051,123.23425592320612
20052,91.4765872299339
20053,161.10031179319415
20054,136.38828795446466
20055,96.03302933505084
20056,83.63213486225585
20057,135.8877285974283
20058,109.01692758626572
20059,140.1173151457017
20061,128.9383272067224
20062,101.07823145202399
20063,115.42806488935624
20065,116.47707224626373
20066,125.94730122757379
20067,97.76003583550784
20068,104.21109746578533
20069,142.12608994903297
20070,113.41043218792824
20071,129.3754103547721
20072,91.37445583113092
20073,95.53360779500974
20074,81.55054119351648
20075,125.40477723832134
20076,99.11700322827197
20077,101.5209389110725
20079,66.0415693618579
20080,88.28181228840003
20081,87.87658127469408
20082,68.11569103559401
20084,116.51816669869189
20085,160.02178634459045
20086,65.34395510641865
20087,61.68308592550314
20089,184.41431251790635
20090,82.79602082533403
20091,104.92728615302408
20092,60.8504204149976
20093,81.70925252487027
20094,100.08479653895438
20095,57.263347270604015
20096,80.40233377474041
20097,63.19601988782834
20099,73.56713836302518
20100,47.55275020462424
20101,70.79886674655059
20102,31.120341542324137
