product_id,tn
20001,1282.1922292077634
20002,991.6345671584771
20003,621.9642947473664
20004,485.2350494131281
20005,522.1669670527884
20006,432.52774428036656
20007,332.63839328504275
20008,353.4925085292475
20009,478.26939933918516
20010,374.770171345863
20011,358.29509584494656
20012,255.60814269636307
20013,368.21249180616536
20014,334.0791772680768
20015,329.8940257448424
20016,250.573823150563
20017,242.86350271935572
20018,238.72169052017162
20019,263.7322348458793
20020,269.91212967942806
20021,215.34900731303821
20022,258.65254628462293
20023,190.9139161070803
20024,201.8727898233521
20025,193.6951363187627
20026,197.78337923332606
20027,207.8381476534133
20028,167.88958885355848
20029,171.1208975511375
20030,94.93523541336636
20031,160.1213181696878
20032,590.33366
20033,123.27851573824861
20035,140.14890814915682
20037,146.46333511754568
20038,158.91192616805228
20039,128.2572520201871
20041,117.99959074398024
20042,151.75215156951606
20043,113.28488217220668
20044,155.03896410772487
20045,127.97677649568081
20046,132.22674950630702
20047,145.8262988145828
20049,155.31837234884398
20050,114.40302286178495
20051,111.68257163149197
20052,82.92255017639603
20053,128.67205161669256
20054,123.55338212227113
20055,76.37877836388502
20056,78.20526461107526
20057,121.21751229671169
20058,107.51057486632331
20059,127.31157665034654
20061,122.07516612134826
20062,88.78544639670935
20063,106.39267856154844
20065,118.61549893645629
20066,107.24307160964545
20067,97.32151341179524
20068,100.34074934329985
20069,117.12657475865963
20070,92.32169409841995
20071,101.24635353023857
20072,67.53177279762701
20073,98.69380488124466
20074,73.03571027090261
20075,105.29077652233089
20076,86.70801610542979
20077,77.6400055989526
20079,42.56629817042478
20080,73.97708747882123
20081,92.1883309468944
20082,66.429983180463
20084,101.55268728087945
20085,192.1451689210577
20086,52.88045363489865
20087,60.34963912983326
20089,174.7436864030449
20090,71.06410150568608
20091,89.11646666224333
20092,63.28824478507289
20093,83.38681584335028
20094,85.23978460898593
20095,63.644159039026746
20096,63.166466824487884
20097,55.06887825938597
20099,55.351146141738624
20100,29.256888320808844
20101,78.21570866402733
20102,21.327034926321353
20103,65.46419889363288
20106,70.36465213266248
20107,61.738095321386446
20108,57.67565611070688
20109,51.54414053262152
20111,77.90755144155416
20112,83.1778752553596
20114,58.63412143210737
20116,85.37262673633828
20117,41.22881151347258
20118,46.9561317191515
20119,57.33999577661866
20120,58.91252847937063
20121,68.41819004353034
20122,67.50687139493051
20123,61.220735506368214
20124,44.633210842082576
20125,64.25946781568696
20126,92.52108498963571
20127,208.43745
20129,52.40625518021861
20130,102.1365010305911
20132,55.46583090169978
20133,59.511110656670866
20134,61.497075573133976
20135,78.56809889385757
20137,47.535037864120156
20138,32.892639181113445
20139,58.57934508397419
20140,60.38118539963254
20142,51.4772860731224
20143,91.47317159368086
20144,42.79327950919437
20145,54.08777525210352
20146,32.374065330573956
20148,67.45574454330213
20150,75.83324615970083
20151,32.36158902607518
20152,53.26692499052757
20153,50.4271650186935
20155,47.271882011593384
20157,46.21665373710948
20158,47.271896884989026
20159,74.46839475806097
20160,45.09034801623327
20161,43.268432646632895
20162,43.63224642399858
20164,66.33194828170264
20166,46.77977992387082
20167,40.533824947300545
20168,14.703124970857896
20170,72.39960128400205
20174,114.81175857142856
20175,28.417258700536042
20176,33.87076121187468
20177,34.85923396643465
20179,31.62656865604127
20180,32.56418045308865
20181,35.68186447287858
20182,32.38393123055771
20183,18.914509325482168
20184,34.56004686974491
20187,32.51020978018295
20188,31.02723617085109
20189,34.47703422463961
20192,36.312835959816844
20193,30.597224842977997
20196,29.658906650363505
20197,24.989390775192863
20198,33.08224387859883
20200,32.32094161927902
20201,26.638033252125815
20202,27.089337636632735
20203,49.23558812939172
20205,34.10195889464061
20206,25.962962025678298
20207,14.877913459691309
20208,28.20298632116893
20209,25.65934487789694
20210,82.17732000000001
20211,17.804649321568103
20212,26.14470103967301
20213,78.120208
20215,26.46983677443568
20216,12.987231392973614
20218,32.50113608132194
20219,21.585420764300206
20220,23.33799857847683
20222,19.203443863674362
20224,25.527229392077842
20225,19.347935123488877
20226,20.295873408234293
20227,35.922982172449935
20228,8.848719210890442
20230,18.914832929102378
20231,20.878805479407603
20232,28.52447087528313
20233,32.48277552261654
20234,11.72431405007833
20235,35.271082092114135
20236,97.61604166666666
20237,38.81427047639817
20238,19.891991486392918
20239,19.24945204865588
20240,19.63018994766326
20241,20.692541238325635
20242,10.0499129395351
20244,18.639463297606127
20246,19.318991164488644
20249,17.747237614274802
20251,18.430388123840416
20252,18.347702843529614
20253,18.718951215862678
20254,20.399816168017498
20255,13.506610731762182
20256,16.436518270382866
20257,58.229854
20259,18.52927858557598
20261,71.72756
20262,23.40098428442284
20263,20.31712270511446
20264,14.420322266839209
20265,10.716442029218772
20266,29.678508734872246
20267,20.5746874023832
20268,16.397621911160282
20269,14.764674777096369
20270,16.556996620853624
20271,16.529665094469202
20272,16.849315101919316
20273,16.489297395356697
20275,18.602338801322674
20276,18.571413399864635
20277,16.158963755947628
20278,15.149160670320294
20280,14.446173100947409
20281,13.366090293588938
20282,17.565565910218428
20283,14.460617186499391
20284,15.688553493641736
20285,14.427880839899256
20286,49.778057000000004
20288,14.069241121950483
20289,11.062582968233261
20290,15.674169771975254
20291,14.570178812082789
20292,14.7229690311273
20295,14.584107040318552
20296,16.950908121923614
20297,26.262806816253867
20298,16.18383248711924
20299,14.40438238039392
20300,16.12601359814984
20301,14.06228791002633
20302,7.041643609787424
20303,16.426528832427838
20304,8.154075807299812
20305,6.053489178600478
20306,27.086195721207595
20307,15.414215700443707
20309,13.668051017111145
20310,14.550250916450434
20311,16.810386666195264
20313,22.546183371568482
20314,14.63162435111875
20315,15.887113351626782
20316,24.80815885537308
20317,13.446957346739847
20319,14.24230270653389
20320,14.860522668458431
20321,20.638244926133233
20322,5.97491295732696
20323,27.318544767864083
20324,13.30394178782722
20325,3.845162850818991
20326,14.508050778521046
20327,12.684135419869294
20328,10.980548291374678
20329,11.833555311905663
20330,13.412963681997914
20332,12.078501630956616
20334,8.205132107922964
20335,12.49175778909313
