product_id,tn
20001,1176.5315211528548
20002,1124.0596099736106
20003,728.7361218206624
20004,572.6089267606098
20005,518.1570216908983
20006,479.54373071891126
20007,403.6992396420525
20008,448.52284384201926
20009,478.80999547350166
20010,448.29879614841184
20011,380.744863126123
20012,283.99128731350277
20013,395.23249408785233
20014,354.4761413375596
20015,338.74575495184405
20016,283.53823675837225
20017,275.9498280524596
20018,276.1476805070355
20019,295.914600401548
20020,266.6342343683275
20021,269.69685377093526
20022,276.6812951679042
20023,209.91822105282685
20024,202.77252908257864
20025,216.79190875358748
20026,247.7261569078857
20027,232.6555406861408
20028,247.3851893599664
20029,189.96976572740135
20030,112.86558063464933
20031,197.03081034709587
20032,608.0436698
20033,124.22619444805902
20035,176.30018463074887
20037,208.6907401766938
20038,176.21515117216316
20039,125.54015054992436
20041,135.1989590147092
20042,165.0416967135859
20043,141.45196898657707
20044,179.06241392900967
20045,142.47161982964985
20046,129.91208748349473
20047,180.2234204099802
20049,160.92210933710447
20050,134.4713160494039
20051,127.51786116777173
20052,91.43741686090927
20053,165.52157881374825
20054,141.45826319172957
20055,100.8495803586028
20056,86.4230624874058
20057,141.20734513155548
20058,110.61044383075216
20059,139.09422271475628
20061,127.30184455962184
20062,104.8105141134039
20063,120.5008900137058
20065,122.75544545305671
20066,130.1605191259103
20067,100.92416631238754
20068,109.15616725674259
20069,144.47626596371742
20070,113.86188037407764
20071,132.8941668041607
20072,92.76128330700556
20073,102.11048917591341
20074,82.96971678829887
20075,130.0764321864558
20076,100.85689543086727
20077,104.14557110202821
20079,66.5869125301023
20080,89.9862918183212
20081,89.78362533935963
20082,69.71161181806502
20084,116.08623098374433
20085,165.30349905962123
20086,65.76697629733285
20087,62.11277253983217
20089,179.8903936630849
20090,91.67298737496947
20091,107.86148352701973
20092,63.914311752674024
20093,83.79238064577022
20094,99.91353820163606
20095,57.693235900424526
20096,78.21409583658176
20097,65.72737893536538
20099,75.88748373793011
20100,54.65855087701646
20101,72.78841962051844
20102,31.53160391803743
20103,82.03578641892955
20106,65.56539109721407
20107,71.7512974634745
20108,59.51381166486597
20109,61.46013917517262
20111,82.21399147623752
20112,76.95699323181196
20114,60.42297849356283
20116,78.95837493491779
20117,52.947664224581786
20118,52.32213753556361
20119,49.202369327889855
20120,56.88961275081331
20121,72.44371516571992
20122,69.74651494779337
20123,57.883051571088394
20124,50.1509487395182
20125,60.465394306319226
20126,106.35366267876884
20127,214.69057350000003
20129,57.44183398801397
20130,116.42767044815457
20132,53.238996078944844
20133,63.9442222905287
20134,62.24440169052197
20135,64.13092354114544
20137,50.3055360806346
20138,44.76013133645374
20139,58.58582066729287
20140,54.80311093668304
20142,67.07755716048412
20143,111.31353504390444
20144,57.11238253581212
20145,55.170850124870285
20146,42.5560571037808
20148,72.61900246221452
20150,103.48973561710046
20151,38.08090739834147
20152,66.25861604491266
20153,57.51649956354549
20155,50.485514024171934
20157,59.165248703687304
20158,39.98650070489088
20159,81.12708726753498
20160,50.46221556702369
20161,54.127898004551064
20162,36.45349193512686
20164,65.92203876668431
20166,53.05742681030154
20167,41.31584636443478
